what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424974480307
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424974496039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424974579894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424974598814
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424974614243
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1424974623573
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1424974642872
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1424974643180
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1424974643199
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424974645481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1424974645495
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424974664280
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1424974667220
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1424974667454
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1424974673785
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1424974680404
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424974689031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424974689174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1424974691419
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424974693697
