what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1396998469260
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1396998485547
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1396998495172
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.stop",1396998495281
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396998498465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396998540632
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396998543440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396998544860
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1396998545016
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1396998547092
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396998559028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396998570481
error,log,,,"Unhandled event loop exception",1396998572214
error,log,,,"Server Tomcat v6.0 Server at localhost failed to start.",1396998573712
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1396998573729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396998573823
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396998575055
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1396998576069
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1396998579127
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396998581451
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396998583339
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396998587925
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396998588970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396998589313
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396998595756
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396998602059
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396998604024
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1396998604024
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396998604305
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396998604804
