what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1397159455672
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1397159455686
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1397159455699
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1397159459755
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1397159460023
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1397159461859
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1397159461863
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1397159461898
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1397159462857
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1397159462861
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1397159462862
started,bundle,org.eclipse.jst.jsf.common,1.2.2.v201101211220,"org.eclipse.jst.jsf.common",1397159462873
started,bundle,org.eclipse.jst.jsf.core,1.3.3.v201102021253,"org.eclipse.jst.jsf.core",1397159462878
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1397159462897
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1397159462931
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1397159462932
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1397159462936
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1397159462944
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1397159463075
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1397159510063
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1397159510110
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397159582564
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397159705053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397159705746
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397159713879
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397159826020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397159827066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397160667551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397160682189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397160687806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397160690541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397161101645
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397161110509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397164023837
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397164024443
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397164516490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397164517409
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397169606261
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397169607174
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397169615610
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397173135823
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397173137293
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397173199735
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397173202952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397173205010
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397173206819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397173206975
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397173206991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397173207006
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397173210033
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397173210204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397173218862
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397173221265
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397173221421
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1397173222404
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1397173222404
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1397173222404
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1397173222404
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1397173222404
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1397173222404
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1397173222404
