what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1394038073490
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1394038074675
closed,editor,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.CompareEditor",1394038074675
opened,editor,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.CompareEditor",1394038077873
activated,editor,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.CompareEditor",1394038077889
executed,command,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.compareWithBase",1394038077920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394038078201
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394038078419
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394038090151
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394038090182
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1394038090338
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1394038098965
closed,editor,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.CompareEditor",1394038098965
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1394038170335
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1394038199366
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394038214233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394038346334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394038353167
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394038354571
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394038355320
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394040070590
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394040072041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394040234649
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1394040237254
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394040291417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394040295426
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394040301635
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394040323740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394040406935
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394040410040
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394040410055
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1394040545876
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1394040548197
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1394040614417
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1394040614611
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1394040614712
started,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1394040614750
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1394040614829
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1394040614891
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1394040614909
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1394040614934
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1394040615019
