what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1404600555140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404600574067
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1404600576472
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1404600579202
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1404600591702
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1404600595277
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1404600595544
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1404600600229
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1404600602189
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1404600607409
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1404600611124
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1404600616168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404600634298
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404600644865
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404600651135
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404600667603
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1404600667608
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1404600716183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1404600727863
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1404600738918
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1404600747728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404600750118
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404600760164
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1404600775484
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1404600840888
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1404600849218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1404600849498
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1404600851408
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1404600854808
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1404600857853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404600859588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404600866235
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1404600879220
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404600881875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404600888111
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1404600918756
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1404600933411
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404600937166
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404600946664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1404600958674
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1404600961244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404600962724
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404600996056
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1404601010356
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1404601015151
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1404601017706
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404601019501
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404601033907
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1404601046927
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1404601052847
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1404601054807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404601055937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404601106763
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1404601113603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1404601129274
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1404601129534
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404601131494
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404601211384
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404601213679
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1404601229954
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1404601235594
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1404601237444
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1404601240539
