what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1423004207976
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1423004208000
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423004210474
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1423004210490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423004223775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423004229809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423004232113
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423004259787
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423004259943
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423004264607
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423004587594
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423004590214
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423005795207
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1423005820238
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1423005852010
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1423005852030
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1423005926342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1423005926607
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1423005926782
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1423005935939
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1423005952852
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1423005952882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423005955255
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1423005955268
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1423005956576
