what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393441830599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393441837104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393441838773
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1393441838789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393441839054
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393441839272
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1393441850754
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1393441859833
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393441862220
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393441863312
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393441863655
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393441869614
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1393441873155
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1393441877336
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1393441879817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393441887853
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393441894093
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1393441897010
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1393441920070
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1393441925733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393441928665
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393441994155
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1393442000054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442179704
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442185148
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1393442185164
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442187254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442201092
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1393442203151
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1393442212772
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1393442231819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442235563
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442236608
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442236967
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442262357
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1393442263786
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1393442266448
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1393442269340
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1393442270795
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442277155
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442281946
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442285491
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442305399
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442309295
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1393442310093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442342090
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1393442351737
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1393442387179
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1393442595783
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1393442599589
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1393442601181
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1393442612647
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1393442613021
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442624893
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1393442624939
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442658609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442667392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442677001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442683850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442689606
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442693101
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442694333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442702585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442710541
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442728419
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442740690
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1393442744715
