what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1424303160900
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424303177787
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424303196099
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424303196106
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424303196115
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424303197016
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424303201228
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1424303206256
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1424303206272
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1424303209849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1424303211608
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1424303212916
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1424303212916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424303218559
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424303499650
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424303502181
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1424304622869
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1424304630639
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1424304637478
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1424304640762
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1424304649484
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1424304700038
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1424304701985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1424304737686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1424304791153
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1424304794483
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1424304796455
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1424304810885
